#{"t_start": 1765400232.2983773, "env_id": "NarrowLaneSafeChange-v0"}
r,l,t724.666667,73,71.275197
20.666667,61,72.151967
24.0,71,73.099421
10.0,29,73.478632
19.666667,46,74.108222
15.666667,46,74.700354
25.666667,76,75.716751
18.0,53,76.43609
29.333333,87,77.660811
27.666667,82,78.80644
13.0,38,148.454282
16.333333,44,149.040248
25.0,68,149.953243
16.333333,48,150.621283
16.666667,49,151.294907
39.333333,109,152.630219
19.333333,53,153.36386
19.666667,38,153.848713
40.0,103,155.246331
13.0,38,155.737066
23.333333,63,225.800077
20.333333,60,226.606831
52.333333,142,228.478564
42.0,113,229.926647
64.0,160,232.039094
13.0,36,232.536678
18.333333,50,233.195039
29.0,78,234.243582
13.666667,38,234.741341
18.0,51,235.415648
64.0,160,315.086182
15.666667,44,315.677902
37.0,82,316.750308
32.333333,84,317.905838
29.0,78,318.950688
40.666667,103,320.368633
50.666667,97,321.62964
39.0,90,322.827105
78.0,160,324.97582
11.0,30,325.382909
42.0,95,396.634128
73.0,132,398.458996
29.0,60,399.226784
41.666667,72,400.229391
90.0,160,402.219661
18.666667,35,402.695298
16.0,41,403.25412
46.0,99,404.617591
27.0,46,405.233719
71.333333,160,407.371115
43.0,102,477.319779
62.666667,129,479.018435
82.0,160,481.1537
30.333333,76,482.137797
43.333333,79,483.127576
15.333333,31,483.539591
35.0,78,484.576962
62.666667,109,486.147772
37.666667,86,487.303066
16.666667,31,487.732154
12.333333,30,564.932524
42.0,83,566.302219
6.0,11,566.53044
39.0,74,567.674565
84.0,160,570.463246
14.0,31,570.945637
56.666667,97,572.490326
95.333333,160,574.815114
39.0,70,575.886511
21.0,44,576.510089
27.0,48,661.987507
41.333333,91,663.610271
96.0,160,666.360542
52.333333,98,668.178505
71.0,124,670.17979
81.333333,160,672.835895
14.666667,33,673.374744
86.666667,160,675.87452
55.333333,103,677.61539
51.0,92,678.991969
69.666667,120,766.441196
82.0,159,769.039786
39.666667,72,770.201476
47.333333,89,771.750085
47.666667,80,773.073207
55.333333,103,774.734659
96.0,160,777.278811
89.333333,160,780.041482
103.333333,160,782.614938
89.333333,160,785.092897
55.666667,92,871.911213
95.333333,160,874.523339
46.333333,80,875.796229
14.666667,27,876.315657
102.666667,160,878.870549
92.666667,160,881.618017
94.0,160,884.291886
59.666667,110,886.075479
31.0,48,886.799263
94.0,160,889.389118
10.0,27,975.02347
86.666667,160,977.671047
41.0,64,978.820502
50.333333,84,980.347351
49.666667,92,981.947806
83.333333,160,984.745115
23.0,58,985.752814
22.666667,43,986.44056
39.0,72,987.675308
45.0,80,989.014792
35.333333,53,1074.240018
57.0,88,1075.656091
40.333333,68,1076.573264
53.333333,101,1078.367125
15.333333,33,1078.934782
54.333333,100,1080.687906
56.0,99,1082.352956
9.666667,20,1082.733391
44.333333,82,1084.135641
17.666667,38,1084.755148
96.0,160,1172.444414
71.666667,114,1174.362762
91.333333,160,1176.926491
59.666667,100,1178.648654
13.666667,22,1179.058709
91.333333,160,1181.699745
69.0,108,1183.577638
96.0,160,1186.298659
98.666667,160,1188.831024
10.333333,24,1189.19061
61.666667,102,1276.738257
9.666667,20,1277.063
6.0,9,1277.191304
12.333333,22,1277.549057
61.0,96,1279.167631
11.666667,26,1279.528243
42.333333,70,1280.693248
58.0,95,1282.363589
10.666667,21,1282.641022
90.666667,160,1285.183944
82.0,160,1373.944677
83.333333,133,1376.045022
96.666667,160,1378.632864
55.666667,96,1380.259574
92.0,160,1382.783752
14.666667,33,1383.409981
38.666667,69,1384.562967
43.333333,87,1386.056399
42.666667,63,1387.174046
98.0,147,1389.539448
51.333333,97,1477.290143
89.333333,160,1479.911614
91.333333,160,1482.599786
48.666667,75,1483.910954
95.333333,160,1486.386651
97.333333,160,1489.049292
33.0,66,1490.179968
85.333333,160,1492.847649
30.666667,65,1493.99272
46.0,77,1495.262884
93.333333,160,1583.299441
2.333333,6,1583.403198
15.333333,23,1583.770959
96.0,160,1586.227699
41.666667,80,1587.578024
37.666667,60,1588.632539
28.333333,54,1589.454122
35.666667,64,1590.551675
55.0,94,1592.266265
98.0,160,1594.758757
84.666667,160,1683.717056
31.666667,58,1684.679701
88.666667,160,1687.23348
61.0,92,1688.779764
29.0,48,1689.519429
6.0,9,1689.628353
5.0,8,1689.727482
95.333333,160,1692.558622
92.0,160,1695.214866
75.333333,127,1697.277058
98.666667,160,1784.293397
84.0,160,1786.462103
100.0,160,1788.500721
55.333333,93,1789.80522
47.0,68,1790.704166
58.666667,97,1791.990219
92.0,160,1794.214978
62.0,95,1795.49599
78.666667,149,1797.464577
10.333333,20,1797.741153
34.333333,70,1868.901831
25.666667,48,1869.63729
66.666667,129,1871.46517
95.333333,160,1873.652876
6.333333,10,1873.785992
8.333333,24,1874.108542
35.333333,61,1874.963504
55.333333,93,1876.255591
78.666667,131,1877.935459
56.666667,109,1879.407528
62.666667,111,1953.080812
90.666667,160,1955.255956
41.666667,70,1956.246
90.666667,160,1958.440505
23.0,44,1959.051655
84.666667,160,1961.292104
15.0,22,1961.591018
94.666667,160,1963.827243
93.333333,160,1966.041739
29.0,44,1966.659259
91.333333,160,2040.05711
52.666667,89,2041.271093
96.666667,160,2043.302063
92.666667,160,2045.497584
11.666667,22,2045.792502
72.333333,120,2047.312903
92.0,160,2049.444668
15.333333,29,2049.820835
96.666667,160,2051.866935
28.0,49,2052.507937
48.333333,80,2124.146193
31.0,52,2124.875245
39.0,82,2125.865491
46.666667,73,2126.818239
16.666667,27,2127.187837
26.666667,51,2127.847501
28.0,67,2128.733322
100.0,160,2130.763809
32.333333,50,2131.430914
97.333333,160,2133.506345
14.333333,24,2216.381445
98.666667,160,2219.064314
24.333333,36,2219.66137
47.666667,74,2220.843022
28.666667,53,2221.712569
27.666667,52,2222.616968
38.0,65,2223.791641
86.0,133,2225.873167
78.333333,142,2228.430815
90.0,160,2231.039934
1.666667,4,2317.458581
28.0,43,2318.188937
47.333333,69,2319.358092
18.333333,28,2319.871238
104.666667,160,2322.583936
90.666667,160,2325.215374
94.0,160,2327.786977
98.0,160,2330.381148
58.333333,92,2331.946134
100.0,160,2334.218636
45.0,68,2406.876545
51.333333,89,2408.113185
22.333333,48,2408.799536
68.666667,117,2410.442838
96.666667,160,2412.665492
66.0,103,2414.078082
94.0,160,2416.244593
92.0,160,2418.420792
99.333333,160,2420.628366
104.0,160,2422.806537
109.333333,160,2495.703908
5.0,8,2495.812993
99.333333,160,2497.959137
84.0,125,2499.608632
52.666667,87,2500.85047
96.0,160,2503.053458
44.666667,69,2503.983091
46.0,67,2504.898222
52.666667,87,2506.156113
57.333333,87,2507.226325
30.0,49,2580.108616
96.0,159,2582.385809
99.333333,160,2584.329665
105.333333,160,2586.514745
98.666667,160,2588.699234
75.333333,119,2590.450191
93.333333,160,2592.68442
75.333333,107,2594.117748
18.666667,33,2594.539644
51.333333,85,2595.72834
95.333333,160,2669.359818
69.0,102,2671.059977
13.0,30,2671.621495
87.333333,160,2674.229673
29.666667,48,2675.024278
3.333333,5,2675.102267
39.666667,76,2676.359298
32.666667,57,2677.390916
102.0,160,2680.029203
30.0,55,2681.002672
98.666667,160,2761.863474
99.333333,160,2764.033053
67.0,118,2765.679515
50.0,85,2766.878378
34.333333,58,2767.750221
18.666667,37,2768.283007
23.666667,38,2768.796419
95.333333,160,2770.843185
17.0,26,2771.196051
29.0,54,2771.952639
54.666667,87,2844.224963
80.0,131,2846.00508
104.0,160,2848.229075
28.666667,47,2848.901145
94.666667,160,2851.095249
92.0,160,2853.101416
28.666667,41,2853.672169
46.666667,77,2854.713759
23.0,52,2855.421305
67.333333,109,2856.910938
35.666667,58,2929.92691
77.666667,112,2931.505749
87.666667,142,2933.499397
101.333333,160,2935.760401
107.333333,160,2937.843951
67.333333,123,2939.479067
19.333333,33,2939.955051
27.666667,50,2940.685534
71.333333,113,2942.255513
39.0,62,2943.097843
63.333333,107,3015.758236
29.333333,47,3016.399658
90.333333,148,3018.445493
32.666667,49,3019.160479
107.666667,160,3021.19144
99.333333,160,3023.428216
49.0,82,3024.578003
98.666667,160,3026.428681
33.666667,54,3027.177639
49.666667,80,3028.195712
21.666667,48,3103.831213
94.0,160,3105.994862
101.333333,160,3108.244289
97.333333,160,3110.5244
102.666667,160,3112.691183
1.0,2,3112.724273
97.333333,160,3114.89729
98.0,160,3117.048223
78.333333,142,3119.001704
6.0,9,3119.124513
97.333333,153,3192.762759
100.666667,160,3194.918494
99.333333,160,3197.008726
98.666667,160,3199.201003
105.333333,160,3201.233708
94.666667,160,3203.492572
68.0,107,3204.986729
28.0,53,3205.721795
41.333333,63,3206.576175
25.0,38,3207.118249
23.666667,36,3278.851177
41.333333,59,3279.63707
97.333333,160,3281.85551
99.333333,160,3284.033948
96.666667,160,3286.250383
72.0,115,3287.855636
22.333333,36,3288.372421
58.333333,100,3289.749445
12.0,25,3290.097889
10.0,21,3290.388742
59.666667,94,3362.969796
45.666667,74,3363.988265
62.666667,93,3365.205385
66.666667,109,3366.729919
106.0,160,3368.983463
35.0,54,3369.792304
35.333333,59,3370.673627
14.333333,22,3370.981169
102.0,160,3373.299001
97.333333,160,3375.683464
98.666667,160,3464.000394
100.666667,160,3467.01187
101.333333,160,3469.982749
100.666667,160,3473.188259
36.0,55,3474.322233
38.333333,58,3475.495233
80.333333,128,3478.05318
49.0,74,3479.843631
60.0,99,3481.577199
98.0,160,3485.005258
99.333333,160,3603.553527
53.0,92,3605.358418
47.333333,81,3606.881099
100.0,160,3609.956315
26.333333,42,3610.622221
83.0,134,3613.035487
17.0,30,3613.5542
45.333333,67,3614.818301
98.666667,160,3617.48306
94.0,160,3620.22245
106.0,160,3723.858149
8.0,13,3724.184963
94.0,160,3727.94611
97.333333,160,3731.065433
51.333333,79,3732.714573
96.0,160,3735.740484
96.666667,160,3739.089525
26.333333,46,3740.11243
59.0,98,3742.182475
67.333333,109,3744.524899
31.333333,53,3844.187404
83.333333,149,3846.425194
36.333333,70,3847.486347
35.666667,58,3848.327594
26.666667,37,3848.859429
16.333333,36,3849.35449
98.666667,160,3851.68676
41.0,58,3852.530753
23.0,32,3852.985488
100.666667,160,3855.262661
47.0,72,3936.602209
100.0,153,3939.400413
23.0,48,3940.285986
5.0,8,3940.4417
40.666667,65,3941.624011
64.333333,92,3943.292217
55.0,84,3944.76162
27.666667,54,3945.742058
100.0,160,3948.657083
92.666667,160,3951.697037
53.0,86,4055.795701
43.333333,81,4057.086886
88.0,160,4059.497632
63.333333,109,4061.185096
92.666667,160,4063.583884
96.666667,160,4065.965449
55.333333,81,4067.154212
54.333333,88,4068.401334
43.333333,71,4069.48728
102.666667,160,4071.829562
97.333333,160,4152.914614
96.666667,160,4155.333165
61.0,98,4156.930437
91.333333,160,4159.793374
26.333333,50,4160.626513
62.333333,98,4162.271091
100.666667,160,4164.943692
96.0,160,4167.622917
98.666667,160,4170.208905
21.0,40,4170.893304
40.333333,68,4271.987994
95.333333,160,4274.824047
99.333333,160,4277.472503
96.0,160,4280.005859
37.666667,68,4281.172602
98.666667,160,4283.545678
84.0,123,4285.782867
100.666667,160,4288.737652
7.0,16,4289.039928
100.666667,160,4291.806552
96.666667,160,4390.269256
15.333333,25,4390.838529
99.333333,160,4393.755345
62.0,113,4396.080156
19.666667,32,4396.760885
40.333333,80,4398.502841
58.333333,98,4400.474649
89.333333,160,4403.823024
18.0,33,4404.491367
38.333333,70,4406.009665
90.666667,160,4508.771772
53.333333,87,4510.074656
23.666667,38,4510.632555
17.666667,30,4511.061164
53.333333,87,4512.34472
40.0,77,4513.458858
94.666667,160,4515.761088
79.0,130,4517.533145
96.0,160,4519.65893
59.0,108,4521.255982
33.0,50,4603.461123
98.0,160,4606.264888
39.0,64,4607.367977
97.333333,160,4610.214828
13.333333,23,4610.619458
102.666667,160,4613.537458
53.333333,83,4615.102783
45.0,72,4616.359008
94.0,160,4619.334857
102.0,160,4622.37684
90.666667,160,4712.388052
11.0,24,4712.752214
103.333333,160,4715.057119
98.666667,160,4717.389292
9.333333,17,4717.629159
62.0,101,4719.08627
64.333333,106,4720.571266
98.0,160,4722.839673
89.333333,145,4724.963802
101.333333,160,4727.251843
62.666667,107,4824.354749
59.666667,102,4826.281122
98.666667,160,4829.311095
94.666667,160,4832.63711
100.0,160,4836.090048
45.0,84,4837.778163
61.666667,102,4839.919738
26.666667,39,4840.745125
104.666667,160,4843.866066
95.333333,160,4847.107681
36,344.548362
28.0,65,345.382469
8.666667,19,345.647588
33.666667,68,346.624492
16.333333,40,347.178001
30.333333,70,348.17118
17.0,46,348.791802
40.0,97,350.098316
27.0,62,350.960603
8.666667,21,351.248908
31.333333,67,352.168264
28.333333,72,353.130707
8.333333,20,353.418441
15.0,38,353.938401
10.333333,20,354.198605
3.333333,9,354.342367
21.333333,47,354.994673
11.0,22,355.309769
18.666667,45,355.9497
22.0,47,356.621754
8.666667,17,356.845425
29.333333,63,357.723804
23.666667,48,358.364771
42.666667,91,359.582051
29.333333,69,360.495146
6.333333,12,361.101899
32.666667,67,362.022922
24.333333,56,362.797697
42.333333,90,364.07417
18.333333,42,364.644207
43.0,98,365.991517
16.666667,43,366.56435
9.666667,20,366.860206
27.666667,60,367.673977
7.0,14,367.861819
17.333333,37,368.358068
35.666667,86,369.502464
37.0,80,370.570059
17.666667,32,371.035375
40.666667,89,372.247773
41.333333,91,373.522186
44.0,97,374.828773
74.0,160,376.965012
35.0,76,378.017141
29.0,72,378.965917
47.333333,95,380.272329
1.333333,3,380.31692
31.333333,71,381.281668
14.333333,30,381.687381
24.0,49,382.381099
13.333333,31,382.806498
3.666667,8,382.927381
41.0,78,384.011987
5.333333,13,384.197002
71.333333,160,386.397438
21.0,44,387.017869
12.0,23,387.345764
31.666667,78,388.361836
42.666667,81,389.901637
17.333333,43,390.548246
41.333333,95,391.88989
1.0,2,391.925808
31.666667,54,392.632307
36.666667,79,393.774095
20.333333,44,394.378855
37.333333,65,395.164739
23.0,44,407.894672
9.333333,19,408.17351
25.666667,62,408.990554
68.0,160,411.173782
31.333333,77,412.25633
12.0,29,412.6651
53.666667,112,414.132867
12.666667,23,414.441931
38.0,73,415.420952
21.333333,47,416.086954
16.333333,36,416.604397
75.666667,144,418.534918
40.666667,95,419.868246
14.666667,29,420.227855
36.0,83,421.361837
36.333333,84,422.498528
14.666667,25,422.835853
71.666667,144,424.814431
34.0,63,425.694662
4.333333,10,425.834994
13.333333,33,426.287437
35.666667,64,427.11695
17.333333,41,427.668752
25.333333,55,428.389087
81.666667,160,430.84101
20.666667,39,431.41293
77.333333,160,433.567422
20.333333,44,434.159031
40.666667,85,435.271889
19.333333,45,435.850599
35.0,72,436.842373
21.666667,50,437.481608
1.333333,3,437.53339
30.333333,64,438.364263
78.666667,160,440.554214
28.333333,52,441.200795
41.666667,76,442.227045
37.666667,68,443.149821
39.333333,81,444.278273
14.333333,30,444.700507
45.0,92,445.934984
31.333333,57,446.690245
18.0,33,447.163441
39.333333,83,448.299402
9.0,16,448.526456
10.666667,21,448.82329
4.333333,8,448.934638
4.333333,10,449.082777
38.666667,77,450.123595
28.333333,52,450.832819
26.666667,57,451.5984
11.0,22,451.900584
73.0,150,453.886883
20.666667,43,454.502579
15.0,32,454.934846
11.0,22,455.249406
4.0,9,455.361938
57.0,120,457.007753
10.666667,21,457.291469
6.666667,13,457.476552
31.0,62,458.80573
9.333333,19,459.051813
27.0,58,459.853885
19.0,42,460.369077
39.666667,76,461.402831
20.0,45,462.008223
10.666667,23,462.300591
27.0,54,463.054702
27.666667,52,463.732146
51.666667,90,464.921776
18.666667,37,465.434607
0.666667,3,465.483792
10.666667,21,465.771079
39.333333,89,466.958693
28.666667,57,467.745895
78.0,160,469.933779
57.333333,113,471.432134
10.666667,25,471.769527
41.333333,73,472.730245
4.666667,11,472.879581
48.666667,107,474.348459
57.0,116,475.913366
3.0,6,487.866855
45.0,96,489.160037
24.333333,54,489.941832
79.333333,160,491.962934
5.0,8,492.07864
25.666667,44,492.610048
18.666667,41,493.174365
32.333333,70,494.110389
2.666667,5,494.188517
52.0,117,495.751036
33.333333,75,496.702278
42.0,77,498.289857
22.0,49,498.971476
6.0,13,499.143197
21.333333,45,499.751804
9.666667,22,500.069735
27.0,50,500.721282
41.0,94,502.01856
37.333333,81,503.074449
5.0,10,503.217797
16.666667,31,503.6409
12.666667,25,503.993871
13.0,24,504.287169
16.666667,33,504.736173
17.0,32,505.196379
32.0,53,505.933546
17.333333,37,506.435702
16.333333,38,506.975256
10.666667,17,507.213375
35.666667,80,508.325866
0.666667,3,508.368385
82.666667,160,510.506515
51.666667,108,511.969432
14.666667,29,512.382494
32.666667,63,513.271656
41.333333,89,514.519478
24.0,55,515.29973
42.333333,78,516.363628
10.333333,18,516.603676
12.333333,24,516.946942
4.666667,13,517.158319
6.0,13,517.330017
28.333333,52,518.065214
40.666667,81,519.162271
55.333333,115,520.771013
27.333333,57,521.529775
5.0,12,521.724701
4.666667,11,521.895017
6.333333,14,522.095962
30.333333,66,522.982803
7.0,14,523.180623
47.0,84,524.35771
82.666667,160,527.153926
34.333333,74,528.34815
31.666667,68,529.526941
7.333333,15,529.736198
43.0,88,531.265021
23.666667,42,531.987324
84.333333,158,534.62424
83.333333,160,537.3809
14.333333,28,537.921695
40.0,73,539.175074
54.0,107,540.939315
76.0,160,543.537664
9.333333,15,543.808823
11.0,18,544.112751
6.333333,12,544.326546
25.333333,47,545.142634
17.666667,32,545.635191
32.333333,62,546.706391
35.0,70,547.87642
82.0,160,550.55863
3.666667,8,550.69898
78.666667,160,553.192026
57.333333,105,555.133921
32.0,63,556.186417
9.666667,18,556.467013
1.333333,5,556.549715
33.666667,62,557.577775
59.666667,112,559.465338
76.0,143,562.26601
36.333333,70,563.363057
42.666667,77,576.866994
3.0,6,576.952759
4.333333,12,577.178576
31.666667,60,578.245729
81.333333,160,580.836343
18.666667,43,581.610136
76.0,137,583.803948
6.666667,13,584.04741
74.333333,150,586.452075
87.333333,160,588.82528
3.0,8,588.964996
30.333333,52,589.82764
39.333333,87,591.261405
15.0,30,591.713181
86.0,160,594.500766
24.0,57,595.432298
9.666667,18,595.73038
1.333333,3,595.782493
54.0,115,597.62701
47.333333,91,599.170888
23.666667,46,599.913302
38.333333,74,601.04249
19.0,42,601.768192
40.333333,70,602.925711
32.0,61,604.03585
17.666667,38,604.759768
12.333333,22,605.173257
20.0,45,605.915787
15.666667,28,606.40168
18.333333,34,607.063037
14.666667,33,608.300424
44.0,87,609.824284
52.666667,105,611.532817
60.666667,115,613.497811
29.0,58,614.418977
12.666667,29,614.91176
38.333333,72,616.117717
20.333333,36,616.75055
23.666667,44,617.443825
12.666667,23,617.901876
27.666667,48,618.759411
30.0,59,619.68775
90.0,160,622.322988
31.666667,62,623.365088
14.666667,33,623.868198
41.0,78,625.051883
31.666667,68,626.257938
46.0,87,627.524472
47.333333,99,629.186691
32.0,57,630.055615
44.333333,86,631.409854
15.333333,29,631.860262
80.0,160,634.467204
25.333333,51,635.406425
19.0,38,636.147094
9.333333,15,636.455386
25.333333,43,637.205566
47.666667,90,638.782922
14.333333,24,639.127533
14.0,27,639.648908
30.666667,63,640.653078
21.666667,40,641.339714
9.0,16,641.627794
45.666667,90,643.682655
18.0,39,644.327711
6.666667,13,644.564085
10.0,17,644.869613
29.666667,56,645.872361
4.333333,10,646.022136
14.333333,28,646.429062
35.666667,64,647.494277
42.0,85,649.127386
42.0,79,650.534386
28.666667,57,651.492693
10.0,23,651.882401
61.666667,118,653.682328
36.666667,69,654.78841
13.0,28,655.274764
15.333333,31,655.867593
27.666667,52,656.63172
21.666667,42,657.36364
44.333333,72,658.659429
29.0,52,659.425798
33.333333,53,660.318841
3.666667,8,660.429237
11.666667,22,660.840263
21.666667,42,679.430389
91.333333,160,682.135192
7.666667,16,682.433864
83.333333,160,685.05714
29.0,50,685.87508
33.333333,57,686.957258
20.666667,35,687.575322
29.333333,53,688.518294
12.0,29,688.978151
56.666667,117,691.045022
29.0,50,691.925784
50.666667,103,693.707565
53.333333,99,695.479988
25.333333,47,696.820003
93.333333,160,699.514931
49.0,80,700.673943
93.333333,160,703.266062
6.333333,10,703.404082
30.333333,50,704.312609
6.666667,13,704.569763
80.0,160,707.240218
30.333333,62,708.20599
50.333333,96,709.887826
28.666667,63,711.0682
47.333333,93,712.480756
3.333333,7,712.620215
46.333333,90,714.115349
27.666667,68,715.404484
32.333333,66,716.484229
35.0,60,717.597116
20.666667,39,718.210514
24.666667,47,719.047206
35.666667,68,720.255052
39.0,78,721.502981
31.0,66,722.658726
85.333333,160,725.329279
55.333333,95,726.841737
17.0,36,727.388779
51.0,96,728.961696
23.333333,47,729.841778
86.0,160,733.089019
48.333333,92,734.624413
43.666667,78,735.955438
88.666667,160,738.665388
45.666667,80,740.003791
34.0,63,741.10408
15.333333,33,741.682491
43.666667,82,743.001117
24.333333,38,743.640827
33.333333,65,744.856794
15.0,34,745.448416
13.333333,31,745.962163
39.333333,71,747.108591
12.0,27,747.549613
40.0,73,748.742853
19.0,42,749.38611
18.666667,37,749.969046
60.0,111,751.896372
43.333333,87,753.296384
59.333333,121,755.316823
38.333333,68,756.538187
44.666667,79,758.003472
55.666667,94,759.566046
11.666667,18,759.903009
43.333333,77,761.202044
27.0,52,762.119693
10.333333,28,762.546989
3.0,6,762.645597
25.333333,47,763.427658
45.333333,87,785.362876
4.0,7,785.468116
88.666667,160,788.450199
28.0,61,789.460958
50.666667,89,790.988354
91.333333,160,793.562175
39.0,76,794.823407
30.666667,59,795.934078
78.0,160,798.767555
35.666667,72,799.922634
13.0,36,800.519107
49.0,90,802.124774
86.666667,160,804.797275
5.0,8,804.910182
89.333333,160,807.478182
50.0,95,809.011127
19.666667,42,809.731235
8.0,13,809.972419
41.666667,74,811.221328
52.666667,97,812.956288
22.0,39,813.542761
17.333333,33,814.113307
57.666667,102,815.944139
23.666667,42,816.632931
62.0,117,818.724187
31.0,58,819.722965
81.333333,160,822.783496
28.0,63,823.669797
24.333333,50,824.600842
57.333333,113,826.610481
50.333333,98,828.20571
86.666667,160,830.866842
16.333333,36,831.489371
92.666667,160,834.217834
19.0,40,834.866849
90.666667,160,837.391242
25.333333,49,838.248198
43.0,82,839.50963
24.0,47,840.25685
53.666667,108,841.821726
82.666667,160,844.414652
20.333333,46,845.080798
32.333333,54,845.99076
62.666667,113,847.832202
46.0,85,849.363981
52.333333,88,850.971466
40.0,69,852.148794
39.333333,71,853.32715
18.666667,41,854.040834
92.0,160,857.214828
43.333333,85,858.764523
59.666667,110,860.799312
41.333333,81,862.162555
5.0,10,862.360062
88.0,160,865.176447
40.666667,71,866.384288
23.666667,48,867.097037
33.333333,53,867.945166
32.0,51,868.822842
